transaction_id,customer_id,product_id,amount,transaction_date
T4543585,C00059,P0005,485.99,2025-05-24 00:36:00
T7518207,C00090,P0005,396.82,2025-05-24 09:14:00
T3288356,C00092,P0026,50.63,2025-05-24 01:15:00
T5019968,C00005,P0022,162.43,2025-05-24 08:11:00
T9870770,C00052,P0003,266.54,2025-05-24 13:13:00
T8027056,C00018,P0014,161.74,2025-05-24 20:00:00
T1718200,C00002,P0050,429.72,2025-05-24 12:33:00
T7192953,C00031,P0042,400.12,2025-05-24 04:03:00
T2702202,C00046,P0006,86.19,2025-05-24 09:22:00
T9073485,C00077,P0013,9.15,2025-05-24 08:34:00
T2070868,C00031,P0026,270.33,2025-05-24 11:06:00
T6873435,C00070,P0036,283.9,2025-05-24 19:37:00
T3023829,C00079,P0040,368.16,2025-05-24 18:08:00
T1552980,C00035,P0039,166.77,2025-05-24 12:50:00
T4142655,C00079,P0018,110.24,2025-05-24 20:11:00
T1024011,C00077,P0010,156.67,2025-05-24 13:50:00
T8191756,C00022,P0003,102.02,2025-05-24 15:14:00
T7945573,C00061,P0002,244.44,2025-05-24 17:04:00
T6925229,C00030,P0008,128.16,2025-05-24 18:49:00
T4743673,C00043,P0032,68.42,2025-05-24 04:07:00
T5966518,C00086,P0002,44.4,2025-05-24 16:11:00
T1179764,C00062,P0027,115.4,2025-05-24 01:55:00
T8184720,C00051,P0014,225.0,2025-05-24 17:46:00
T8149735,C00099,P0005,172.65,2025-05-24 00:31:00
T7138410,C00022,P0037,356.31,2025-05-24 07:37:00
T7542937,C00086,P0023,457.33,2025-05-24 05:02:00
T1109847,C00007,P0021,491.53,2025-05-24 16:02:00
T4165746,C00041,P0037,417.74,2025-05-24 18:12:00
T6223062,C00028,P0019,494.17,2025-05-24 14:55:00
T6681870,C00070,P0020,193.18,2025-05-24 03:50:00
T5798257,C00059,P0037,269.15,2025-05-24 10:19:00
T6998339,C00064,P0010,411.11,2025-05-24 21:11:00
T7190438,C00081,P0048,312.12,2025-05-24 05:12:00
T6087429,C00087,P0003,119.4,2025-05-24 00:26:00
T2717578,C00064,P0028,442.82,2025-05-24 06:52:00
T1496567,C00078,P0042,202.52,2025-05-24 01:29:00
T8721685,C00038,P0015,374.56,2025-05-24 02:20:00
T3551454,C00086,P0027,15.71,2025-05-24 06:47:00
T7735331,C00062,P0006,277.7,2025-05-24 15:57:00
T2987637,C00082,P0037,169.69,2025-05-24 09:46:00
T9369150,C00012,P0013,19.31,2025-05-24 06:56:00
T8550238,C00051,P0027,364.2,2025-05-24 10:52:00
T8250607,C00046,P0029,191.78,2025-05-24 06:12:00
T3990733,C00042,P0014,58.81,2025-05-24 23:21:00
T9384472,C00069,P0005,317.28,2025-05-24 11:28:00
T4366847,C00084,P0011,326.98,2025-05-24 10:00:00
T9195087,C00093,P0001,264.84,2025-05-24 14:51:00
T2055890,C00096,P0032,76.25,2025-05-24 23:32:00
T7732673,C00056,P0039,436.74,2025-05-24 06:24:00
T6742991,C00075,P0027,448.25,2025-05-24 21:31:00
T7986024,C00004,P0047,372.97,2025-05-24 01:25:00
T6267091,C00053,P0022,290.01,2025-05-24 14:56:00
T8316078,C00006,P0022,413.31,2025-05-24 17:21:00
T7329977,C00051,P0013,241.58,2025-05-24 07:44:00
T5830643,C00083,P0031,406.95,2025-05-24 01:54:00
T9639167,C00038,P0042,219.58,2025-05-24 14:56:00
T6858083,C00029,P0039,122.48,2025-05-24 14:14:00
T7597138,C00037,P0012,134.39,2025-05-24 02:05:00
T6493607,C00053,P0021,415.54,2025-05-24 15:12:00
T3830257,C00006,P0005,171.25,2025-05-24 07:20:00
T4996181,C00059,P0050,134.54,2025-05-24 16:57:00
T9244443,C00023,P0006,85.71,2025-05-24 00:40:00
T5281911,C00008,P0018,356.07,2025-05-24 10:58:00
T1667557,C00085,P0024,258.64,2025-05-24 16:41:00
T4204032,C00049,P0010,417.09,2025-05-24 17:07:00
T9266757,C00062,P0001,460.06,2025-05-24 11:26:00
T6326820,C00038,P0046,28.07,2025-05-24 00:10:00
T1525754,C00051,P0029,283.11,2025-05-24 13:24:00
T7046672,C00006,P0018,253.11,2025-05-24 19:00:00
T5444163,C00036,P0005,499.49,2025-05-24 06:03:00
T6155614,C00088,P0029,170.62,2025-05-24 19:50:00
T2067746,C00042,P0044,327.07,2025-05-24 02:42:00
T9736149,C00015,P0012,99.67,2025-05-24 05:42:00
T7746595,C00088,P0020,173.34,2025-05-24 08:01:00
T4585894,C00044,P0021,27.63,2025-05-24 07:21:00
T8623030,C00058,P0004,320.4,2025-05-24 05:53:00
T1316487,C00054,P0045,195.71,2025-05-24 09:37:00
T6293760,C00033,P0034,105.12,2025-05-24 14:06:00
T9903938,C00047,P0012,281.62,2025-05-24 06:31:00
T5304380,C00011,P0040,347.8,2025-05-24 16:54:00
T1934754,C00015,P0013,176.31,2025-05-24 21:33:00
T5785655,C00090,P0026,393.84,2025-05-24 17:21:00
T2768649,C00026,P0014,422.32,2025-05-24 05:11:00
T9003304,C00033,P0019,273.81,2025-05-24 03:58:00
T8363877,C00064,P0034,316.99,2025-05-24 20:32:00
T1158861,C00033,P0034,248.49,2025-05-24 21:16:00
T7269941,C00020,P0023,104.19,2025-05-24 00:30:00
T9683751,C00100,P0006,29.1,2025-05-24 21:44:00
T6187282,C00048,P0004,161.17,2025-05-24 08:44:00
T8606618,C00071,P0039,271.71,2025-05-24 12:12:00
T3080392,C00022,P0031,266.55,2025-05-24 15:04:00
T4870723,C00054,P0029,276.75,2025-05-24 12:56:00
T6782501,C00031,P0023,484.87,2025-05-24 04:16:00
T7483490,C00085,P0043,490.47,2025-05-24 07:36:00
T7083765,C00027,P0011,317.69,2025-05-24 22:27:00
T6127360,C00063,P0025,116.49,2025-05-24 08:17:00
T2653452,C00062,P0006,323.0,2025-05-24 02:55:00
T8962027,C00042,P0016,5.44,2025-05-24 11:03:00
T2346807,C00016,P0029,114.07,2025-05-24 13:44:00
T2142394,C00047,P0015,333.21,2025-05-24 22:17:00
T1815934,C00036,P0001,356.56,2025-05-24 10:40:00
T8104273,C00091,P0020,190.79,2025-05-24 02:25:00
T9786705,C00096,P0050,100.91,2025-05-24 16:18:00
T3750291,C00039,P0045,83.0,2025-05-24 01:54:00
T5319628,C00099,P0008,407.63,2025-05-24 07:38:00
T7866710,C00090,P0033,77.55,2025-05-24 12:07:00
T7796718,C00013,P0035,495.46,2025-05-24 05:38:00
T4160814,C00008,P0034,483.31,2025-05-24 02:37:00
T8844582,C00001,P0041,170.3,2025-05-24 02:15:00
T9589086,C00092,P0002,83.67,2025-05-24 04:24:00
T5070904,C00067,P0050,316.12,2025-05-24 03:31:00
T2571934,C00013,P0047,443.55,2025-05-24 12:06:00
T4694184,C00015,P0046,74.97,2025-05-24 16:11:00
T5626979,C00086,P0042,192.82,2025-05-24 20:22:00
T7457658,C00014,P0045,418.59,2025-05-24 14:48:00
T1456933,C00023,P0006,482.28,2025-05-24 22:59:00
T3468192,C00030,P0025,406.38,2025-05-24 07:35:00
T4174483,C00008,P0005,492.19,2025-05-24 18:04:00
T8409546,C00054,P0009,279.81,2025-05-24 06:48:00
T7778610,C00030,P0011,459.01,2025-05-24 20:30:00
T4810059,C00087,P0024,106.41,2025-05-24 14:52:00
T1080440,C00034,P0016,409.47,2025-05-24 20:50:00
T6886944,C00072,P0018,429.26,2025-05-24 21:27:00
T8583813,C00070,P0033,260.52,2025-05-24 10:56:00
T8601356,C00039,P0012,333.32,2025-05-24 16:52:00
T3437915,C00066,P0006,240.74,2025-05-24 01:15:00
T6661664,C00033,P0040,455.88,2025-05-24 07:14:00
T7185179,C00039,P0049,159.17,2025-05-24 06:21:00
T7922173,C00091,P0047,342.38,2025-05-24 11:18:00
T6699294,C00055,P0035,389.65,2025-05-24 23:02:00
T1045562,C00020,P0003,368.57,2025-05-24 01:38:00
T8741271,C00055,P0046,215.16,2025-05-24 00:58:00
T2858342,C00073,P0031,33.9,2025-05-24 08:04:00
T1159754,C00015,P0018,196.51,2025-05-24 15:00:00
T9725542,C00058,P0019,95.87,2025-05-24 16:47:00
T9022744,C00046,P0001,41.32,2025-05-24 17:16:00
T1892110,C00046,P0016,197.51,2025-05-24 05:28:00
T9201861,C00062,P0049,348.88,2025-05-24 18:07:00
T9560318,C00026,P0038,220.04,2025-05-24 07:50:00
T3586081,C00093,P0007,348.39,2025-05-24 12:03:00
T6151403,C00094,P0046,362.98,2025-05-24 17:19:00
T3200159,C00059,P0004,340.23,2025-05-24 12:10:00
T2244542,C00069,P0041,494.41,2025-05-24 16:05:00
T3276871,C00031,P0034,475.05,2025-05-24 18:37:00
T1495428,C00016,P0040,11.76,2025-05-24 12:01:00
T3271735,C00085,P0001,464.73,2025-05-24 01:08:00
T5043961,C00098,P0014,17.83,2025-05-24 13:24:00
T9708644,C00034,P0023,391.15,2025-05-24 09:44:00
T6028464,C00069,P0026,379.55,2025-05-24 00:54:00
T2268611,C00081,P0016,206.23,2025-05-24 17:07:00
T3249877,C00060,P0039,308.82,2025-05-24 11:59:00
T9020124,C00040,P0013,372.37,2025-05-24 10:24:00
T5415825,C00004,P0003,382.74,2025-05-24 00:25:00
T4901062,C00044,P0034,115.61,2025-05-24 22:27:00
T4125083,C00056,P0042,259.76,2025-05-24 21:42:00
T1258792,C00041,P0002,465.65,2025-05-24 21:50:00
T6768209,C00083,P0008,307.26,2025-05-24 04:47:00
T5111988,C00054,P0002,401.97,2025-05-24 13:11:00
T7843394,C00010,P0001,204.42,2025-05-24 22:38:00
T4829479,C00074,P0027,41.74,2025-05-24 18:33:00
T2495027,C00084,P0006,224.49,2025-05-24 17:03:00
T6605880,C00008,P0001,406.95,2025-05-24 21:30:00
T6410724,C00048,P0010,200.44,2025-05-24 19:52:00
T3955953,C00038,P0025,444.51,2025-05-24 05:32:00
T4024028,C00022,P0004,246.95,2025-05-24 19:27:00
T5383647,C00028,P0034,346.47,2025-05-24 09:19:00
T9667528,C00008,P0018,216.87,2025-05-24 18:42:00
T2330881,C00045,P0018,251.62,2025-05-24 00:48:00
T5748424,C00033,P0015,156.19,2025-05-24 17:43:00
T8422978,C00085,P0045,193.46,2025-05-24 10:55:00
T5164331,C00047,P0006,361.84,2025-05-24 19:24:00
T4289284,C00096,P0039,168.74,2025-05-24 16:50:00
T2617421,C00053,P0011,75.12,2025-05-24 08:57:00
T4536819,C00099,P0013,439.47,2025-05-24 12:24:00
T5369117,C00083,P0029,278.73,2025-05-24 06:20:00
T5562872,C00035,P0036,294.18,2025-05-24 22:08:00
T4313042,C00076,P0018,325.76,2025-05-24 21:20:00
T4022458,C00010,P0005,142.91,2025-05-24 13:02:00
T7015642,C00066,P0002,18.5,2025-05-24 22:20:00
T2598855,C00068,P0042,67.04,2025-05-24 19:36:00
T2392950,C00054,P0016,347.73,2025-05-24 22:58:00
T9837942,C00031,P0047,374.48,2025-05-24 19:08:00
T4201630,C00012,P0013,326.39,2025-05-24 22:09:00
T6172759,C00092,P0016,486.26,2025-05-24 12:20:00
T4124377,C00093,P0044,404.95,2025-05-24 11:13:00
T9330989,C00099,P0048,163.63,2025-05-24 22:24:00
T3855199,C00031,P0004,173.85,2025-05-24 22:30:00
T4977889,C00068,P0012,324.01,2025-05-24 11:56:00
T7379291,C00014,P0003,283.43,2025-05-24 08:42:00
T4429466,C00081,P0020,79.05,2025-05-24 23:28:00
T1517075,C00076,P0012,79.31,2025-05-24 00:18:00
T7190024,C00045,P0032,52.39,2025-05-24 09:31:00
T1991416,C00076,P0039,70.24,2025-05-24 20:58:00
T1255850,C00025,P0037,439.59,2025-05-24 00:27:00
T1986963,C00079,P0005,442.52,2025-05-24 19:47:00
T3659517,C00012,P0013,57.52,2025-05-24 05:37:00
T1185378,C00067,P0020,174.36,2025-05-24 18:29:00
T9930354,C00071,P0043,237.59,2025-05-24 21:29:00
T5819224,C00071,P0027,248.19,2025-05-24 12:52:00
T5614080,C00036,P0004,452.58,2025-05-24 15:13:00
T2917959,C00013,P0013,160.35,2025-05-24 05:56:00
T2317934,C00018,P0019,38.15,2025-05-24 10:19:00
T7985518,C00079,P0034,475.45,2025-05-24 17:00:00
T3650936,C00088,P0012,401.08,2025-05-24 16:48:00
T7379266,C00023,P0017,331.11,2025-05-24 16:36:00
T7519993,C00056,P0016,396.95,2025-05-24 01:53:00
T8578752,C00011,P0012,464.83,2025-05-24 01:44:00
T7878494,C00046,P0016,141.61,2025-05-24 16:29:00
T6881124,C00074,P0044,277.43,2025-05-24 03:07:00
T2731490,C00067,P0033,131.77,2025-05-24 03:03:00
T2151137,C00008,P0037,11.22,2025-05-24 08:58:00
T5685398,C00027,P0034,150.74,2025-05-24 23:49:00
T8777683,C00010,P0022,435.0,2025-05-24 05:06:00
T8929768,C00067,P0028,184.47,2025-05-24 13:54:00
T4751342,C00021,P0021,262.46,2025-05-24 11:18:00
T2143698,C00080,P0006,342.45,2025-05-24 14:49:00
T5877899,C00023,P0009,33.2,2025-05-24 10:34:00
T8873725,C00013,P0049,215.0,2025-05-24 18:26:00
T1786519,C00098,P0023,82.72,2025-05-24 21:14:00
T4610035,C00029,P0023,496.86,2025-05-24 22:24:00
T3544699,C00082,P0030,43.77,2025-05-24 08:16:00
T7584913,C00057,P0014,273.9,2025-05-24 11:14:00
T6827517,C00048,P0041,217.97,2025-05-24 05:38:00
T3179755,C00009,P0033,91.66,2025-05-24 11:49:00
T9709330,C00087,P0024,339.37,2025-05-24 22:52:00
T1492849,C00073,P0011,469.7,2025-05-24 11:58:00
T7121266,C00039,P0006,104.03,2025-05-24 06:07:00
T6887209,C00004,P0020,458.64,2025-05-24 12:39:00
T2613286,C00019,P0033,494.82,2025-05-24 04:16:00
T7671557,C00057,P0003,492.89,2025-05-24 10:28:00
T7028796,C00086,P0008,219.32,2025-05-24 12:38:00
T1347172,C00068,P0038,314.71,2025-05-24 14:17:00
T5525458,C00034,P0034,27.1,2025-05-24 00:09:00
T7576226,C00016,P0001,409.98,2025-05-24 14:25:00
T3503169,C00063,P0010,341.3,2025-05-24 17:43:00
T6193294,C00094,P0028,167.37,2025-05-24 01:11:00
T6280799,C00057,P0020,476.28,2025-05-24 05:58:00
T7718902,C00048,P0049,318.92,2025-05-24 14:17:00
T6154881,C00046,P0028,73.32,2025-05-24 10:02:00
T1292864,C00060,P0003,297.69,2025-05-24 10:47:00
T3989524,C00031,P0006,68.8,2025-05-24 18:23:00
T7974159,C00074,P0032,147.44,2025-05-24 12:20:00
T9562493,C00099,P0025,390.17,2025-05-24 04:56:00
T7025631,C00003,P0034,296.22,2025-05-24 00:09:00
T6505913,C00094,P0006,210.09,2025-05-24 09:38:00
T5024192,C00034,P0047,387.48,2025-05-24 12:46:00
T9316179,C00051,P0019,448.87,2025-05-24 14:08:00
T8889492,C00038,P0024,143.96,2025-05-24 19:33:00
T7230656,C00053,P0022,273.42,2025-05-24 11:30:00
T2458128,C00057,P0041,185.26,2025-05-24 23:04:00
T3419168,C00055,P0042,198.13,2025-05-24 00:40:00
T9097236,C00015,P0027,181.65,2025-05-24 07:09:00
T9817435,C00015,P0036,366.53,2025-05-24 02:37:00
T3650300,C00042,P0015,457.45,2025-05-24 12:40:00
T7786656,C00054,P0026,190.54,2025-05-24 02:03:00
T2529725,C00017,P0044,112.96,2025-05-24 11:19:00
T4991479,C00034,P0020,113.51,2025-05-24 00:48:00
T5055853,C00087,P0006,104.69,2025-05-24 12:45:00
T5396115,C00029,P0011,378.93,2025-05-24 12:06:00
T9244832,C00093,P0045,113.71,2025-05-24 16:15:00
T6420971,C00093,P0036,445.39,2025-05-24 13:23:00
T2821505,C00045,P0018,105.07,2025-05-24 01:49:00
T5546852,C00057,P0034,320.45,2025-05-24 14:05:00
T2484234,C00076,P0013,113.67,2025-05-24 22:18:00
T9564416,C00100,P0020,364.88,2025-05-24 19:29:00
T3241374,C00007,P0036,33.11,2025-05-24 00:06:00
T4869783,C00016,P0030,418.26,2025-05-24 19:14:00
T4616579,C00039,P0036,477.38,2025-05-24 02:34:00
T7956337,C00009,P0008,359.87,2025-05-24 10:13:00
T4249043,C00088,P0005,230.67,2025-05-24 02:56:00
T1277668,C00056,P0029,78.71,2025-05-24 17:24:00
T1685114,C00009,P0024,344.38,2025-05-24 12:46:00
T8070371,C00067,P0035,335.82,2025-05-24 16:05:00
T5132218,C00059,P0021,455.29,2025-05-24 21:09:00
T4098595,C00012,P0009,327.6,2025-05-24 20:14:00
T7210259,C00025,P0014,88.64,2025-05-24 01:06:00
T8876283,C00042,P0004,22.4,2025-05-24 08:11:00
T8778036,C00081,P0005,456.17,2025-05-24 04:07:00
T9318469,C00031,P0045,56.85,2025-05-24 12:32:00
T7108257,C00052,P0027,116.8,2025-05-24 23:01:00
T7711461,C00062,P0047,42.39,2025-05-24 23:21:00
T9582684,C00041,P0015,119.25,2025-05-24 01:26:00
T5475415,C00019,P0034,59.93,2025-05-24 19:03:00
T6312606,C00040,P0037,118.94,2025-05-24 09:48:00
T1411290,C00056,P0035,230.02,2025-05-24 12:53:00
T8990769,C00054,P0020,266.5,2025-05-24 14:41:00
T2711550,C00053,P0034,157.46,2025-05-24 10:26:00
T7017449,C00005,P0010,370.81,2025-05-24 11:34:00
T8251586,C00022,P0017,41.13,2025-05-24 23:09:00
T5049126,C00027,P0026,67.78,2025-05-24 14:22:00
T6587960,C00078,P0008,390.38,2025-05-24 10:36:00
T4606005,C00035,P0006,58.99,2025-05-24 13:38:00
T8733630,C00073,P0023,431.22,2025-05-24 09:47:00
T3074916,C00087,P0037,470.75,2025-05-24 01:32:00
T7010374,C00082,P0011,10.98,2025-05-24 01:41:00
T3902211,C00023,P0039,324.41,2025-05-24 23:32:00
T1856486,C00099,P0006,202.8,2025-05-24 08:03:00
T5911606,C00009,P0021,497.56,2025-05-24 13:45:00
T1086264,C00096,P0015,466.66,2025-05-24 11:48:00
T8150198,C00074,P0025,203.38,2025-05-24 17:50:00
T2486155,C00006,P0023,354.05,2025-05-24 05:22:00
T1053812,C00064,P0002,264.18,2025-05-24 07:13:00
T6904675,C00004,P0029,332.38,2025-05-24 20:41:00
T8946874,C00029,P0042,368.57,2025-05-24 02:07:00
T7590133,C00030,P0043,368.12,2025-05-24 07:14:00
T7025828,C00038,P0013,21.51,2025-05-24 16:11:00
T7429818,C00017,P0039,27.92,2025-05-24 17:00:00
T7290383,C00020,P0025,168.17,2025-05-24 15:43:00
T1089585,C00056,P0042,262.81,2025-05-24 21:56:00
T2857638,C00091,P0048,40.79,2025-05-24 04:58:00
T6483638,C00017,P0035,494.65,2025-05-24 07:08:00
T2677558,C00034,P0040,81.6,2025-05-24 14:18:00
T2204456,C00078,P0046,488.62,2025-05-24 18:27:00
T1406489,C00013,P0006,448.07,2025-05-24 18:48:00
T8972242,C00021,P0016,197.73,2025-05-24 11:36:00
T4463099,C00051,P0017,459.63,2025-05-24 02:12:00
T6324791,C00011,P0048,35.87,2025-05-24 02:07:00
T1790698,C00044,P0024,306.93,2025-05-24 22:17:00
T5583718,C00021,P0038,245.07,2025-05-24 04:31:00
T4041690,C00027,P0004,381.41,2025-05-24 20:55:00
T6222511,C00020,P0043,50.34,2025-05-24 20:41:00
T5153102,C00097,P0049,393.21,2025-05-24 09:40:00
T4893393,C00020,P0006,300.14,2025-05-24 01:34:00
T9301147,C00011,P0005,333.99,2025-05-24 21:26:00
T2469227,C00042,P0035,295.36,2025-05-24 09:03:00
T7455653,C00080,P0020,195.04,2025-05-24 06:14:00
T5522790,C00068,P0005,224.75,2025-05-24 05:54:00
T2812866,C00054,P0014,148.92,2025-05-24 13:14:00
T5863194,C00038,P0008,369.1,2025-05-24 13:37:00
T5487895,C00080,P0050,136.73,2025-05-24 12:00:00
T3032884,C00058,P0033,426.32,2025-05-24 18:45:00
T4731060,C00001,P0038,467.69,2025-05-24 19:42:00
T2158168,C00009,P0032,499.22,2025-05-24 15:24:00
T8593767,C00078,P0037,284.35,2025-05-24 01:52:00
T8357786,C00078,P0029,429.32,2025-05-24 07:33:00
T7546900,C00054,P0040,444.81,2025-05-24 10:44:00
T8846395,C00060,P0032,68.36,2025-05-24 16:30:00
T4370946,C00021,P0047,5.0,2025-05-24 18:04:00
T1196178,C00006,P0022,149.75,2025-05-24 04:50:00
T5782667,C00052,P0033,499.71,2025-05-24 20:59:00
T5134827,C00075,P0050,172.97,2025-05-24 15:03:00
T8341335,C00063,P0034,288.64,2025-05-24 11:38:00
T6744838,C00065,P0002,65.34,2025-05-24 11:38:00
T7035043,C00044,P0038,448.63,2025-05-24 19:11:00
T8731161,C00027,P0021,457.88,2025-05-24 07:39:00
T4003712,C00096,P0041,457.95,2025-05-24 13:54:00
T2900104,C00062,P0013,315.02,2025-05-24 02:02:00
T2290847,C00040,P0047,385.84,2025-05-24 11:06:00
T7710065,C00097,P0035,416.1,2025-05-24 15:42:00
T4662388,C00091,P0043,415.38,2025-05-24 13:01:00
T6316912,C00094,P0016,373.5,2025-05-24 08:58:00
T5939855,C00009,P0049,451.07,2025-05-24 01:48:00
T3179517,C00002,P0003,88.57,2025-05-24 08:06:00
T9539160,C00054,P0040,56.25,2025-05-24 13:14:00
T1698938,C00047,P0029,62.58,2025-05-24 22:02:00
T9326272,C00056,P0047,106.32,2025-05-24 19:27:00
T9939935,C00014,P0010,167.31,2025-05-24 14:50:00
T3803905,C00070,P0017,101.55,2025-05-24 01:34:00
T6086463,C00091,P0043,289.12,2025-05-24 19:00:00
T5836985,C00094,P0002,466.39,2025-05-24 13:34:00
T4946445,C00005,P0029,338.8,2025-05-24 16:35:00
T2015483,C00074,P0014,275.24,2025-05-24 05:46:00
T9753374,C00034,P0021,154.22,2025-05-24 06:03:00
T1400282,C00010,P0040,370.81,2025-05-24 09:14:00
T5209708,C00017,P0010,43.42,2025-05-24 18:39:00
T4661675,C00091,P0017,100.69,2025-05-24 07:13:00
T9296903,C00036,P0033,92.64,2025-05-24 10:59:00
T9854954,C00081,P0023,380.96,2025-05-24 22:46:00
T2164901,C00010,P0038,140.03,2025-05-24 22:34:00
T4751937,C00085,P0022,159.39,2025-05-24 15:52:00
T6480943,C00083,P0049,411.65,2025-05-24 03:32:00
T6205876,C00005,P0011,58.47,2025-05-24 21:11:00
T8997314,C00057,P0036,50.63,2025-05-24 07:46:00
T7873162,C00095,P0008,32.39,2025-05-24 09:20:00
T4278590,C00015,P0048,176.29,2025-05-24 22:45:00
T8728229,C00005,P0041,389.76,2025-05-24 20:37:00
T9551827,C00030,P0008,285.49,2025-05-24 03:07:00
T8041346,C00049,P0001,293.56,2025-05-24 13:29:00
T8475087,C00070,P0048,21.07,2025-05-24 00:31:00
T1612567,C00012,P0024,309.11,2025-05-24 12:51:00
T8229936,C00019,P0027,54.32,2025-05-24 09:40:00
T4944358,C00082,P0032,153.83,2025-05-24 21:12:00
T2144785,C00063,P0012,231.66,2025-05-24 13:57:00
T1740638,C00086,P0011,239.46,2025-05-24 20:23:00
T5541799,C00015,P0014,72.08,2025-05-24 04:43:00
T9634745,C00078,P0007,24.55,2025-05-24 21:43:00
T2893576,C00046,P0025,336.82,2025-05-24 08:26:00
T5608275,C00095,P0006,245.75,2025-05-24 21:30:00
T5043133,C00018,P0002,31.71,2025-05-24 12:10:00
T7880103,C00005,P0049,434.58,2025-05-24 22:19:00
T3007002,C00098,P0013,104.7,2025-05-24 07:56:00
T3959054,C00023,P0019,197.22,2025-05-24 00:23:00
T7076611,C00081,P0015,144.32,2025-05-24 22:32:00
T4916984,C00019,P0040,431.93,2025-05-24 19:41:00
T4408305,C00059,P0002,438.39,2025-05-24 17:43:00
T1747817,C00094,P0036,215.9,2025-05-24 07:57:00
T6893353,C00078,P0046,304.89,2025-05-24 06:06:00
T2215540,C00098,P0039,127.49,2025-05-24 10:04:00
T9035209,C00086,P0031,21.72,2025-05-24 20:46:00
T1595614,C00045,P0013,192.37,2025-05-24 12:35:00
T7622100,C00053,P0013,171.72,2025-05-24 09:40:00
T5978000,C00052,P0011,288.77,2025-05-24 18:00:00
T1705971,C00095,P0030,272.0,2025-05-24 19:21:00
T6916453,C00085,P0043,208.38,2025-05-24 22:36:00
T5196103,C00062,P0012,277.92,2025-05-24 09:53:00
T9853972,C00036,P0049,108.09,2025-05-24 17:39:00
T2809583,C00079,P0023,278.14,2025-05-24 11:03:00
T6358647,C00014,P0008,366.14,2025-05-24 00:32:00
T6359942,C00031,P0022,484.0,2025-05-24 09:53:00
T8075081,C00052,P0013,55.5,2025-05-24 18:26:00
T9156636,C00069,P0005,275.12,2025-05-24 14:17:00
T8560908,C00072,P0047,429.54,2025-05-24 04:20:00
T4818831,C00044,P0026,358.1,2025-05-24 23:38:00
T6539869,C00070,P0031,103.12,2025-05-24 16:10:00
T3948672,C00091,P0006,69.92,2025-05-24 11:35:00
T5658640,C00003,P0026,373.26,2025-05-24 09:12:00
T4357035,C00090,P0043,477.17,2025-05-24 02:08:00
T8905977,C00014,P0041,97.75,2025-05-24 10:46:00
T7187822,C00005,P0019,143.65,2025-05-24 16:41:00
T1597329,C00045,P0011,137.75,2025-05-24 08:43:00
T1907873,C00090,P0037,172.46,2025-05-24 18:05:00
T6579590,C00077,P0043,54.96,2025-05-24 17:52:00
T2725044,C00091,P0024,395.07,2025-05-24 07:44:00
T7157599,C00051,P0012,373.87,2025-05-24 13:07:00
T3172055,C00055,P0030,23.99,2025-05-24 02:51:00
T7808814,C00094,P0038,453.31,2025-05-24 22:14:00
T7379141,C00089,P0023,149.58,2025-05-24 19:36:00
T1408070,C00010,P0035,283.67,2025-05-24 15:23:00
T7201132,C00049,P0029,60.34,2025-05-24 21:40:00
T1698603,C00035,P0034,164.34,2025-05-24 16:11:00
T6703569,C00098,P0014,113.06,2025-05-24 20:23:00
T5927691,C00052,P0039,320.1,2025-05-24 20:38:00
T4907792,C00070,P0021,204.61,2025-05-24 15:51:00
