transaction_id,customer_id,product_id,amount,transaction_date
T4817767,C00064,P0046,461.23,2025-05-21 02:22:00
T8985705,C00043,P0049,404.21,2025-05-21 16:13:00
T1744044,C00054,P0003,396.47,2025-05-21 19:36:00
T6460264,C00052,P0022,162.28,2025-05-21 01:04:00
T5033676,C00044,P0005,353.5,2025-05-21 22:41:00
T9068802,C00077,P0007,269.96,2025-05-21 15:37:00
T5004244,C00028,P0036,365.59,2025-05-21 18:35:00
T8788028,C00098,P0035,83.57,2025-05-21 15:12:00
T8652737,C00048,P0007,395.4,2025-05-21 08:24:00
T8027131,C00053,P0004,419.98,2025-05-21 02:06:00
T1719993,C00073,P0014,464.9,2025-05-21 15:15:00
T5850042,C00063,P0002,126.73,2025-05-21 02:28:00
T4174829,C00019,P0023,231.58,2025-05-21 19:15:00
T6535146,C00082,P0003,19.8,2025-05-21 02:58:00
T4608958,C00095,P0015,374.78,2025-05-21 14:20:00
T2077903,C00007,P0034,459.99,2025-05-21 18:19:00
T9849025,C00087,P0002,52.49,2025-05-21 20:18:00
T8317208,C00089,P0029,298.83,2025-05-21 12:10:00
T4681511,C00038,P0006,326.0,2025-05-21 15:07:00
T7672517,C00036,P0043,364.22,2025-05-21 19:34:00
T5852917,C00089,P0046,30.41,2025-05-21 02:51:00
T3824831,C00060,P0030,202.29,2025-05-21 00:28:00
T8211736,C00015,P0043,340.52,2025-05-21 18:16:00
T5105000,C00045,P0027,427.35,2025-05-21 01:55:00
T4056808,C00075,P0048,351.28,2025-05-21 18:19:00
T2040402,C00020,P0038,354.2,2025-05-21 01:27:00
T7772725,C00068,P0041,341.03,2025-05-21 04:21:00
T8962735,C00042,P0028,139.97,2025-05-21 19:22:00
T8772423,C00020,P0030,226.71,2025-05-21 11:34:00
T7751633,C00081,P0046,358.82,2025-05-21 05:31:00
T2926955,C00080,P0030,454.26,2025-05-21 13:58:00
T6248277,C00004,P0032,137.11,2025-05-21 08:55:00
T7054608,C00020,P0039,71.69,2025-05-21 04:41:00
T5814507,C00079,P0022,75.71,2025-05-21 12:42:00
T4921994,C00005,P0018,25.54,2025-05-21 15:24:00
T3699976,C00054,P0006,127.78,2025-05-21 20:49:00
T5143042,C00096,P0012,413.78,2025-05-21 08:30:00
T2789945,C00068,P0011,229.19,2025-05-21 19:49:00
T9607001,C00065,P0018,189.77,2025-05-21 15:26:00
T8500356,C00095,P0018,492.02,2025-05-21 14:23:00
T3937344,C00050,P0032,294.69,2025-05-21 02:21:00
T6405123,C00029,P0048,439.71,2025-05-21 00:48:00
T7098432,C00017,P0047,170.97,2025-05-21 07:22:00
T2459501,C00085,P0042,217.09,2025-05-21 19:37:00
T5824537,C00094,P0047,465.51,2025-05-21 00:58:00
T5403472,C00038,P0001,13.11,2025-05-21 21:44:00
T4538343,C00004,P0004,283.47,2025-05-21 13:49:00
T6144463,C00099,P0046,478.24,2025-05-21 12:34:00
T3254179,C00082,P0020,360.61,2025-05-21 17:13:00
T8030905,C00009,P0035,10.44,2025-05-21 04:19:00
T6702345,C00024,P0046,138.8,2025-05-21 23:29:00
T8593397,C00013,P0008,434.72,2025-05-21 21:36:00
T3626451,C00038,P0017,493.92,2025-05-21 14:07:00
T1706954,C00072,P0009,159.74,2025-05-21 09:02:00
T2647749,C00093,P0031,125.86,2025-05-21 00:00:00
T3515594,C00100,P0013,218.41,2025-05-21 19:42:00
T3227193,C00028,P0004,253.66,2025-05-21 20:36:00
T6912912,C00034,P0030,142.75,2025-05-21 00:25:00
T2055615,C00033,P0038,190.08,2025-05-21 09:11:00
T8962132,C00039,P0024,132.7,2025-05-21 18:33:00
T8824917,C00055,P0016,490.85,2025-05-21 16:26:00
T4207738,C00061,P0006,200.12,2025-05-21 20:02:00
T2536748,C00074,P0022,34.34,2025-05-21 06:06:00
T2514664,C00059,P0032,81.77,2025-05-21 18:25:00
T2924611,C00046,P0024,9.65,2025-05-21 11:49:00
T7068936,C00006,P0024,96.42,2025-05-21 04:43:00
T4677732,C00088,P0002,274.59,2025-05-21 03:30:00
T4272333,C00082,P0007,333.59,2025-05-21 13:57:00
T2128979,C00044,P0011,170.29,2025-05-21 05:36:00
T8727207,C00047,P0032,258.19,2025-05-21 21:59:00
T5659612,C00003,P0033,14.36,2025-05-21 07:39:00
T7033773,C00011,P0011,136.56,2025-05-21 22:19:00
T5503982,C00003,P0003,205.2,2025-05-21 14:05:00
T7924980,C00037,P0009,453.49,2025-05-21 21:42:00
T2992428,C00012,P0004,356.76,2025-05-21 08:01:00
T4486334,C00034,P0021,121.24,2025-05-21 16:39:00
T5496328,C00009,P0025,183.28,2025-05-21 09:01:00
T9249327,C00099,P0003,433.51,2025-05-21 19:38:00
T9890330,C00051,P0049,94.1,2025-05-21 22:32:00
T6324596,C00010,P0019,164.42,2025-05-21 17:16:00
T2797686,C00070,P0042,230.59,2025-05-21 05:27:00
T1407691,C00005,P0011,95.57,2025-05-21 05:11:00
T7648788,C00069,P0034,352.32,2025-05-21 06:26:00
T5299893,C00090,P0025,98.17,2025-05-21 03:30:00
T8184939,C00080,P0005,381.48,2025-05-21 17:51:00
T8790832,C00082,P0050,30.39,2025-05-21 19:45:00
T2860375,C00008,P0012,16.84,2025-05-21 06:39:00
T6052829,C00034,P0036,366.82,2025-05-21 13:00:00
T2259946,C00059,P0010,75.06,2025-05-21 11:52:00
T3054131,C00022,P0029,49.75,2025-05-21 04:47:00
T3526945,C00038,P0013,483.56,2025-05-21 11:06:00
T2444633,C00041,P0009,425.94,2025-05-21 15:57:00
T2589687,C00056,P0022,421.71,2025-05-21 13:38:00
T8995989,C00035,P0025,129.45,2025-05-21 23:52:00
T3483414,C00085,P0022,486.55,2025-05-21 17:28:00
T6297011,C00018,P0031,330.27,2025-05-21 09:11:00
T7581589,C00070,P0005,475.33,2025-05-21 13:52:00
T8350526,C00051,P0038,412.82,2025-05-21 08:43:00
T1569755,C00007,P0008,260.17,2025-05-21 06:15:00
T2217592,C00049,P0035,477.92,2025-05-21 18:16:00
T6924962,C00009,P0037,156.8,2025-05-21 16:31:00
T4009522,C00017,P0004,479.57,2025-05-21 11:44:00
T6791846,C00029,P0035,104.41,2025-05-21 01:11:00
T8457116,C00038,P0040,142.41,2025-05-21 00:24:00
T7389747,C00071,P0046,125.32,2025-05-21 14:38:00
T2008936,C00084,P0040,420.0,2025-05-21 21:14:00
T1359072,C00083,P0028,73.05,2025-05-21 00:08:00
T4363705,C00099,P0015,493.96,2025-05-21 09:49:00
T2797196,C00025,P0030,110.8,2025-05-21 08:47:00
T5611995,C00009,P0038,447.83,2025-05-21 17:34:00
T2226033,C00088,P0023,19.65,2025-05-21 08:46:00
T5340752,C00028,P0016,469.25,2025-05-21 06:23:00
T9442424,C00016,P0002,26.3,2025-05-21 02:38:00
T4033749,C00088,P0041,80.9,2025-05-21 17:25:00
T3462330,C00023,P0035,304.81,2025-05-21 06:59:00
T5913749,C00033,P0013,481.81,2025-05-21 16:30:00
T3405935,C00038,P0011,454.74,2025-05-21 16:53:00
T6033577,C00044,P0005,450.91,2025-05-21 03:44:00
T3439089,C00070,P0037,119.01,2025-05-21 08:29:00
T7513551,C00082,P0030,89.68,2025-05-21 15:54:00
T8676641,C00016,P0010,383.19,2025-05-21 18:23:00
T2989986,C00015,P0034,368.0,2025-05-21 07:53:00
T3997953,C00019,P0029,325.72,2025-05-21 15:02:00
T8326958,C00014,P0009,462.7,2025-05-21 12:25:00
T1168404,C00036,P0049,41.33,2025-05-21 18:47:00
T3292342,C00050,P0013,353.32,2025-05-21 16:08:00
T8870961,C00065,P0038,86.96,2025-05-21 04:28:00
T1424455,C00039,P0031,228.78,2025-05-21 06:43:00
T9294106,C00085,P0014,157.34,2025-05-21 09:20:00
T9053436,C00053,P0038,161.8,2025-05-21 12:09:00
T8209923,C00092,P0017,347.81,2025-05-21 13:04:00
T3506425,C00083,P0003,99.38,2025-05-21 04:57:00
T9551639,C00075,P0037,419.79,2025-05-21 02:00:00
T2982085,C00080,P0047,400.21,2025-05-21 09:47:00
T6766497,C00058,P0001,186.73,2025-05-21 10:22:00
T3917044,C00082,P0037,289.49,2025-05-21 22:55:00
T8391662,C00045,P0002,469.49,2025-05-21 18:16:00
T5197030,C00049,P0015,272.3,2025-05-21 00:16:00
T1113191,C00012,P0007,172.5,2025-05-21 15:06:00
T1897005,C00085,P0016,308.31,2025-05-21 10:21:00
T4135476,C00063,P0047,161.77,2025-05-21 03:03:00
T1307860,C00055,P0009,322.85,2025-05-21 04:09:00
T3419899,C00036,P0041,310.84,2025-05-21 02:55:00
T5751267,C00060,P0017,257.07,2025-05-21 00:48:00
T1390591,C00093,P0014,379.04,2025-05-21 12:42:00
T9699283,C00065,P0002,479.88,2025-05-21 03:46:00
T5123612,C00023,P0011,372.33,2025-05-21 12:34:00
T1961004,C00019,P0044,241.22,2025-05-21 07:42:00
T9383663,C00076,P0043,287.99,2025-05-21 14:28:00
T1590737,C00046,P0020,352.23,2025-05-21 12:28:00
T4106617,C00047,P0007,248.18,2025-05-21 04:59:00
T9316033,C00042,P0006,109.14,2025-05-21 23:02:00
T9560060,C00013,P0049,244.84,2025-05-21 19:02:00
T7517207,C00029,P0027,111.0,2025-05-21 07:28:00
T4495430,C00087,P0030,87.59,2025-05-21 19:14:00
T2426603,C00001,P0005,63.31,2025-05-21 22:36:00
T6426231,C00079,P0023,443.73,2025-05-21 19:36:00
T6177536,C00067,P0019,188.1,2025-05-21 13:02:00
T5313642,C00066,P0018,440.3,2025-05-21 02:07:00
T3334161,C00027,P0050,353.84,2025-05-21 01:33:00
T3745030,C00001,P0046,429.72,2025-05-21 02:23:00
T5806489,C00017,P0029,348.2,2025-05-21 07:47:00
T6251075,C00057,P0026,121.99,2025-05-21 05:33:00
T8576303,C00032,P0016,297.45,2025-05-21 12:45:00
T4305217,C00017,P0016,385.63,2025-05-21 14:16:00
T7017091,C00090,P0016,164.7,2025-05-21 15:00:00
T9604101,C00090,P0047,383.38,2025-05-21 08:18:00
T6687525,C00074,P0016,74.56,2025-05-21 15:40:00
T4924548,C00058,P0045,421.38,2025-05-21 03:22:00
T2149627,C00020,P0049,34.99,2025-05-21 04:20:00
T3867586,C00003,P0010,407.03,2025-05-21 18:01:00
T9456890,C00059,P0040,28.1,2025-05-21 11:07:00
T6903008,C00013,P0020,116.12,2025-05-21 08:11:00
T2571448,C00023,P0019,125.14,2025-05-21 06:47:00
T8696008,C00011,P0017,413.65,2025-05-21 16:44:00
T9617455,C00055,P0015,440.11,2025-05-21 15:13:00
T3286367,C00003,P0013,454.18,2025-05-21 03:56:00
T9280755,C00084,P0040,380.71,2025-05-21 01:17:00
T3653947,C00093,P0043,439.29,2025-05-21 05:20:00
T3753528,C00066,P0048,444.66,2025-05-21 18:13:00
T9870860,C00064,P0005,353.78,2025-05-21 18:04:00
T7253875,C00031,P0011,138.94,2025-05-21 22:08:00
T9231383,C00056,P0025,279.74,2025-05-21 23:42:00
T3219433,C00049,P0014,156.39,2025-05-21 05:01:00
T5455794,C00048,P0008,92.46,2025-05-21 22:43:00
T9812046,C00051,P0048,34.67,2025-05-21 02:49:00
T7284423,C00053,P0010,230.83,2025-05-21 17:04:00
T1447036,C00013,P0021,173.11,2025-05-21 17:06:00
T2900296,C00055,P0049,470.03,2025-05-21 15:32:00
T3738659,C00070,P0011,80.68,2025-05-21 20:47:00
T4397514,C00026,P0017,362.17,2025-05-21 04:58:00
T6558370,C00099,P0040,460.41,2025-05-21 16:28:00
T4412099,C00010,P0034,75.13,2025-05-21 11:57:00
T1207850,C00086,P0011,139.95,2025-05-21 02:10:00
T5259227,C00059,P0033,344.1,2025-05-21 07:44:00
T3899224,C00016,P0043,110.68,2025-05-21 20:30:00
T5755850,C00005,P0008,63.61,2025-05-21 00:05:00
T6792590,C00097,P0021,490.73,2025-05-21 03:54:00
T7104776,C00076,P0027,136.71,2025-05-21 22:13:00
T5159183,C00023,P0028,411.06,2025-05-21 18:52:00
T6061998,C00006,P0023,245.41,2025-05-21 10:42:00
T2799747,C00002,P0019,381.33,2025-05-21 10:27:00
T4188180,C00004,P0012,228.71,2025-05-21 05:00:00
T7856936,C00030,P0012,11.78,2025-05-21 08:16:00
T5057152,C00027,P0036,219.29,2025-05-21 14:15:00
T3898426,C00025,P0046,333.04,2025-05-21 18:49:00
T9005764,C00008,P0014,135.02,2025-05-21 14:46:00
T8734182,C00031,P0025,418.58,2025-05-21 09:35:00
T7315410,C00062,P0011,37.95,2025-05-21 19:13:00
T5179975,C00035,P0035,476.34,2025-05-21 12:09:00
T1130149,C00036,P0030,31.59,2025-05-21 04:56:00
T5990772,C00049,P0048,296.13,2025-05-21 05:33:00
T2755979,C00086,P0004,418.32,2025-05-21 15:49:00
T6673157,C00022,P0046,280.94,2025-05-21 15:34:00
T5427249,C00012,P0049,118.33,2025-05-21 06:07:00
T2264003,C00045,P0003,307.31,2025-05-21 15:33:00
T7367693,C00022,P0023,482.96,2025-05-21 23:47:00
T2495468,C00024,P0034,206.28,2025-05-21 12:18:00
T7005838,C00089,P0010,171.67,2025-05-21 16:46:00
T1268466,C00068,P0038,388.4,2025-05-21 03:31:00
T6972831,C00081,P0002,89.24,2025-05-21 22:21:00
T7929993,C00060,P0037,120.98,2025-05-21 17:45:00
T1455561,C00004,P0028,118.45,2025-05-21 15:16:00
T6068984,C00022,P0049,396.12,2025-05-21 15:45:00
T7208407,C00069,P0035,170.21,2025-05-21 16:41:00
T3435142,C00087,P0036,66.53,2025-05-21 03:43:00
T6718365,C00063,P0014,146.57,2025-05-21 18:05:00
T3488869,C00022,P0003,328.37,2025-05-21 17:32:00
T7726968,C00043,P0021,489.21,2025-05-21 10:54:00
T8721357,C00066,P0031,90.7,2025-05-21 07:26:00
T3920076,C00087,P0032,338.18,2025-05-21 12:11:00
T4386778,C00047,P0037,370.72,2025-05-21 12:56:00
T1448313,C00043,P0049,106.34,2025-05-21 07:57:00
T5526906,C00069,P0045,414.78,2025-05-21 00:47:00
T8902707,C00035,P0030,462.68,2025-05-21 07:13:00
T9850200,C00080,P0013,127.58,2025-05-21 08:14:00
T8111658,C00092,P0035,195.58,2025-05-21 05:35:00
T9509170,C00096,P0033,158.95,2025-05-21 22:23:00
T2613064,C00069,P0017,409.23,2025-05-21 04:06:00
T2510364,C00092,P0022,243.32,2025-05-21 00:56:00
T4611126,C00031,P0008,227.46,2025-05-21 13:28:00
T8247151,C00025,P0045,336.51,2025-05-21 19:24:00
T8352015,C00024,P0046,461.52,2025-05-21 00:05:00
T5897872,C00025,P0031,413.04,2025-05-21 04:54:00
T6472508,C00005,P0002,326.87,2025-05-21 13:32:00
T9861713,C00032,P0041,45.63,2025-05-21 03:51:00
T2075197,C00074,P0011,307.29,2025-05-21 14:39:00
T9366436,C00006,P0045,203.12,2025-05-21 02:45:00
T5281897,C00022,P0010,367.06,2025-05-21 06:40:00
T1166353,C00063,P0028,119.76,2025-05-21 01:05:00
T4510169,C00008,P0017,452.62,2025-05-21 02:08:00
T5865925,C00066,P0046,277.32,2025-05-21 17:46:00
T2524981,C00086,P0045,461.75,2025-05-21 17:58:00
T2122067,C00018,P0043,495.01,2025-05-21 05:07:00
T3958827,C00035,P0028,446.15,2025-05-21 11:21:00
T5539538,C00047,P0014,374.1,2025-05-21 00:41:00
T7553243,C00004,P0006,55.3,2025-05-21 17:33:00
T9805624,C00063,P0028,447.43,2025-05-21 02:14:00
T1279002,C00067,P0001,393.22,2025-05-21 19:25:00
T7226026,C00055,P0040,61.79,2025-05-21 11:25:00
T7910371,C00041,P0016,19.76,2025-05-21 03:36:00
T2140677,C00030,P0030,125.32,2025-05-21 14:38:00
T1418081,C00045,P0039,281.3,2025-05-21 14:49:00
T3193051,C00044,P0037,92.96,2025-05-21 10:51:00
T5666976,C00064,P0032,50.65,2025-05-21 16:20:00
T1263322,C00076,P0019,13.91,2025-05-21 02:53:00
T2429609,C00065,P0035,129.48,2025-05-21 20:17:00
T9495468,C00041,P0036,67.01,2025-05-21 17:52:00
T9697687,C00062,P0022,438.64,2025-05-21 08:43:00
T2103415,C00099,P0038,12.34,2025-05-21 01:01:00
T2224833,C00025,P0014,330.11,2025-05-21 13:35:00
T7754513,C00031,P0046,56.67,2025-05-21 05:16:00
T2440802,C00002,P0014,270.34,2025-05-21 06:46:00
T7815644,C00055,P0005,319.04,2025-05-21 22:02:00
T6999640,C00055,P0003,358.81,2025-05-21 17:31:00
T5012782,C00078,P0017,448.12,2025-05-21 17:17:00
T1728135,C00084,P0036,22.6,2025-05-21 05:25:00
T6730996,C00047,P0020,266.12,2025-05-21 00:57:00
T1156510,C00029,P0033,482.89,2025-05-21 22:14:00
T1515399,C00026,P0030,132.59,2025-05-21 05:16:00
T9209501,C00058,P0031,442.92,2025-05-21 07:48:00
T9872521,C00100,P0026,428.76,2025-05-21 06:22:00
T7879014,C00080,P0007,325.12,2025-05-21 01:11:00
T4168893,C00015,P0036,247.49,2025-05-21 03:46:00
T3003513,C00078,P0033,109.39,2025-05-21 07:55:00
T5142832,C00020,P0017,350.81,2025-05-21 03:45:00
T8155317,C00090,P0025,460.69,2025-05-21 19:58:00
T1609063,C00002,P0022,60.02,2025-05-21 17:49:00
T7392664,C00067,P0030,490.14,2025-05-21 01:55:00
T1550847,C00041,P0044,40.83,2025-05-21 11:53:00
T5094407,C00080,P0031,409.8,2025-05-21 20:43:00
T4170055,C00061,P0027,104.12,2025-05-21 11:56:00
T9152105,C00083,P0012,410.67,2025-05-21 07:07:00
T8173366,C00013,P0027,209.02,2025-05-21 02:30:00
T6581916,C00063,P0021,388.14,2025-05-21 06:17:00
T2803074,C00021,P0041,488.92,2025-05-21 13:18:00
T4623854,C00009,P0023,347.93,2025-05-21 12:52:00
T4874276,C00089,P0041,336.53,2025-05-21 16:15:00
T5813684,C00001,P0006,300.4,2025-05-21 14:01:00
T4406008,C00005,P0009,247.07,2025-05-21 10:07:00
T9125152,C00086,P0041,458.79,2025-05-21 21:32:00
T6149030,C00080,P0002,403.45,2025-05-21 08:15:00
T6219239,C00073,P0016,94.6,2025-05-21 13:32:00
T4733490,C00058,P0044,365.29,2025-05-21 18:25:00
T9707594,C00086,P0042,119.35,2025-05-21 13:44:00
T9024787,C00060,P0026,272.46,2025-05-21 11:20:00
T3254175,C00009,P0047,363.42,2025-05-21 04:25:00
T8496880,C00028,P0039,141.58,2025-05-21 04:39:00
T7612998,C00022,P0019,351.92,2025-05-21 04:10:00
T1188732,C00092,P0028,444.0,2025-05-21 14:52:00
T9195192,C00094,P0043,265.61,2025-05-21 01:48:00
T4082110,C00097,P0011,466.55,2025-05-21 18:52:00
T8791070,C00082,P0033,493.86,2025-05-21 01:31:00
T8603100,C00081,P0047,477.21,2025-05-21 18:17:00
T3122908,C00092,P0012,482.35,2025-05-21 00:24:00
T5699779,C00056,P0035,416.31,2025-05-21 03:52:00
T9959852,C00018,P0028,239.68,2025-05-21 21:09:00
T3516911,C00048,P0033,441.27,2025-05-21 17:52:00
T9341353,C00071,P0039,66.95,2025-05-21 16:14:00
T4171655,C00024,P0001,476.32,2025-05-21 08:05:00
T1096817,C00051,P0013,209.19,2025-05-21 00:32:00
T7581480,C00059,P0044,92.25,2025-05-21 11:32:00
T6252614,C00097,P0013,429.43,2025-05-21 13:11:00
T8389297,C00022,P0048,271.08,2025-05-21 06:02:00
T6499400,C00051,P0028,96.52,2025-05-21 15:49:00
T9292619,C00021,P0019,175.11,2025-05-21 12:14:00
T1931620,C00061,P0007,325.63,2025-05-21 14:20:00
T3488726,C00097,P0013,58.47,2025-05-21 02:16:00
T8767078,C00072,P0017,165.27,2025-05-21 07:46:00
T3515722,C00060,P0038,232.54,2025-05-21 14:24:00
T9901915,C00087,P0044,139.7,2025-05-21 13:52:00
T7235703,C00015,P0050,456.33,2025-05-21 15:50:00
T5305206,C00096,P0020,62.07,2025-05-21 12:46:00
T9814096,C00069,P0018,468.49,2025-05-21 18:28:00
T9690186,C00077,P0002,177.31,2025-05-21 21:54:00
T6641795,C00098,P0015,12.73,2025-05-21 16:13:00
T9888536,C00070,P0048,337.19,2025-05-21 03:37:00
T5683470,C00072,P0035,241.64,2025-05-21 21:34:00
T4936097,C00090,P0040,195.44,2025-05-21 00:05:00
T8894715,C00030,P0031,425.19,2025-05-21 18:26:00
T5358286,C00006,P0040,136.65,2025-05-21 10:42:00
T4345221,C00018,P0049,487.89,2025-05-21 18:30:00
T2066467,C00038,P0036,229.34,2025-05-21 09:53:00
T2085900,C00081,P0006,339.23,2025-05-21 19:03:00
T5960749,C00068,P0003,416.58,2025-05-21 05:46:00
T5838699,C00033,P0047,6.2,2025-05-21 12:35:00
T9536128,C00011,P0045,256.95,2025-05-21 13:11:00
T7017528,C00021,P0007,472.4,2025-05-21 20:33:00
T8896187,C00063,P0019,383.65,2025-05-21 21:31:00
T8413801,C00099,P0027,464.93,2025-05-21 03:46:00
T2866115,C00094,P0034,174.14,2025-05-21 10:56:00
T2359220,C00022,P0032,477.65,2025-05-21 13:12:00
T3759123,C00071,P0006,339.62,2025-05-21 11:25:00
T7480090,C00085,P0007,477.91,2025-05-21 11:10:00
T6003028,C00055,P0026,157.8,2025-05-21 22:11:00
T3680479,C00076,P0025,445.79,2025-05-21 14:56:00
T1814526,C00043,P0025,12.05,2025-05-21 10:12:00
T1744520,C00099,P0020,138.84,2025-05-21 00:27:00
T3762715,C00039,P0042,98.63,2025-05-21 18:50:00
T4140202,C00079,P0040,130.85,2025-05-21 15:11:00
T2688752,C00085,P0007,473.97,2025-05-21 19:28:00
T3705495,C00018,P0046,127.87,2025-05-21 14:00:00
T4794864,C00057,P0034,121.07,2025-05-21 02:09:00
T6098540,C00076,P0014,266.04,2025-05-21 13:12:00
T3838328,C00046,P0044,229.54,2025-05-21 09:36:00
T5288071,C00020,P0007,342.24,2025-05-21 01:46:00
T9549662,C00008,P0025,459.22,2025-05-21 00:47:00
T4753925,C00004,P0003,443.92,2025-05-21 15:24:00
T2819049,C00044,P0034,478.95,2025-05-21 19:40:00
T6046225,C00084,P0040,395.82,2025-05-21 19:26:00
T6099147,C00066,P0046,241.52,2025-05-21 21:00:00
T4147780,C00048,P0001,87.56,2025-05-21 13:57:00
T6827999,C00056,P0002,83.37,2025-05-21 22:17:00
T3547810,C00025,P0050,290.31,2025-05-21 06:36:00
T7649232,C00024,P0021,363.15,2025-05-21 10:01:00
T1195132,C00099,P0017,347.92,2025-05-21 16:28:00
T2925006,C00086,P0010,389.81,2025-05-21 14:19:00
T4184651,C00036,P0023,326.31,2025-05-21 23:10:00
T7926756,C00069,P0004,203.99,2025-05-21 17:28:00
T3648499,C00092,P0033,210.78,2025-05-21 11:49:00
T3541049,C00011,P0006,114.13,2025-05-21 11:37:00
T8854556,C00056,P0023,459.05,2025-05-21 05:39:00
T6271736,C00042,P0032,169.63,2025-05-21 22:04:00
T7508474,C00026,P0030,215.39,2025-05-21 05:19:00
T1104909,C00024,P0035,239.71,2025-05-21 06:11:00
T3793955,C00003,P0039,225.35,2025-05-21 02:36:00
T8238991,C00085,P0032,334.88,2025-05-21 01:12:00
T1544265,C00068,P0042,416.12,2025-05-21 05:40:00
T5339201,C00061,P0008,378.04,2025-05-21 16:06:00
T9826999,C00089,P0031,367.4,2025-05-21 07:29:00
T7226520,C00026,P0033,227.03,2025-05-21 10:08:00
T7295343,C00007,P0024,374.6,2025-05-21 00:32:00
T5975057,C00096,P0016,197.87,2025-05-21 09:09:00
T5542658,C00085,P0010,381.69,2025-05-21 14:43:00
T5877231,C00094,P0012,310.01,2025-05-21 10:05:00
T2323278,C00058,P0025,157.37,2025-05-21 16:42:00
T5563897,C00059,P0039,294.04,2025-05-21 09:03:00
T1288054,C00043,P0033,231.31,2025-05-21 10:16:00
